Crop_Type,Soil_Type,Farm_Size_Acres,Irrigation_Available,Soil_pH,Soil_Nitrogen,Soil_Organic_Matter,Temperature,Rainfall,Humidity,Compatible
Niger,Black soils,55.33043892461857,0,5.360051885338001,167.89741224565265,1.5562960211402663,34.151583626352256,685.0832020701066,44.06248488706675,0
Arhar,Black soils,27.65916746106223,1,6.787069352084188,151.5481099971828,3.744118912779697,25.817600309166302,1826.992182112984,54.36222281704339,0
Millets,Black soils,99.93064812038635,1,7.2582732658132745,62.528976272948206,3.2084500518266528,26.91931936361018,629.6847318545092,41.52058700836034,1
Jwar,Black soils,59.38553259867845,1,6.046271875852663,13.23289440104847,0.7255732233096841,34.58904987159859,1283.460344803326,46.71478507804743,0
Tiwra,Black soils,68.43425316071418,1,7.893354599858041,55.08999420067327,1.3245350723212466,11.335024404208093,302.41039411952266,25.24042844073815,0
Moong,Laterite soils,68.55821003357644,1,8.342266371271933,117.75196100603063,1.7048331314947354,32.07789972360506,1173.7356831456536,45.920084893952875,0
Til,Laterite soils,84.67992777996096,0,6.7775829045494085,25.009519720392884,4.490274595952196,25.866024645389263,377.70213767335997,52.4180934231799,0
Kulthi,Laterite soils,1.9575813458450018,0,6.326368248864873,135.07179394615684,2.663615249026792,21.914123287853467,797.9868109636599,78.29887343629566,0
Millets,Black soils,22.80444710270581,1,7.871548467770072,137.62229410673694,4.610764481473879,33.00783042048481,1749.24066565565,42.55437604213019,0
summer paddy,Black soils,66.88786601683138,1,4.597078187957546,42.184845248377016,0.7135245524366336,17.987416830696247,1808.3491672529951,26.198094245801755,0
Gram,Red and Yellow soils,89.61942794563221,1,5.016050463336992,123.30046447623185,0.529537431722529,36.866011831436964,1581.1373549241994,73.14357351948277,0
Maize,Alluvial soils,68.84853941021427,1,7.8826306360250715,125.3245713126344,4.7671097931739626,30.654633349421143,861.866825427854,46.29448605068774,0
Kulthi,Laterite soils,41.93563785787433,0,7.42811434259197,100.81584780727026,3.7576260801535337,28.304667689057933,1241.7010669806712,84.07544247162996,0
Groundnut,Alluvial soils,36.793994091155895,0,6.164546792817304,191.11670343048607,4.024925591961438,25.693608825965473,603.1621395192053,87.13250883910455,0
Soybean,Black soils,74.05685282004872,1,8.05540743089762,30.551004256714922,4.621125263457553,16.382729758915268,1421.02855125968,81.02966257447896,0
Urd,Black soils,74.38253201658215,1,5.9058331505815485,87.25887705355478,4.930424115343231,28.508348785916343,825.3254331221111,35.8652189825977,1
Wheat,Black soils,61.09874125806335,1,7.03538143146767,177.7549467281006,0.939704755603864,31.747419410574008,597.7974834585116,37.76670505992598,1
Soybean,Alluvial soils,29.855235385636366,1,7.037337881303664,83.39966331732577,1.212311048549477,10.35069153590678,1252.946644219765,75.58855950333952,0
Arhar,Red and Yellow soils,92.59032702066382,1,5.237327570456944,90.68152571101363,1.3485805202921515,20.992574430016056,401.24394446160096,51.22768636227699,0
Mustard,Black soils,55.63611426974527,0,5.639406944656232,136.972037283021,4.182879464534901,34.97392291862962,1436.0581651103341,40.84611540967807,0
Niger,Red and Yellow soils,79.25874326858472,0,8.164027690784343,136.45707442012053,2.099974609396614,28.966323803103478,536.6097648716338,40.57354633944796,0
Groundnut,Red and Yellow soils,22.21651795402133,1,5.233659415173668,14.351372103365428,3.1697215125482106,28.458113152714258,1196.2196497697419,60.42261894234299,0
Jwar,Laterite soils,35.060038072858056,1,5.194298487390498,96.58251096146122,4.348498604006663,16.85838055367901,906.5152747139113,82.65211299917594,0
Jwar,Alluvial soils,87.5833721223469,0,6.418461894935496,73.36725049269779,3.5742192788952645,28.96266200429592,1219.240479385865,63.324880096886794,0
Masoor,Black soils,5.960595964056872,0,4.868789472951364,129.26209695788936,0.7943692728807457,33.5845020188653,642.7313655928006,63.419599092141134,0
summer paddy,Red and Yellow soils,51.719215814409544,0,8.078504755937495,115.58343998210158,2.5055323552617055,22.052691545875355,758.7007738286846,72.286017547852,0
Gram,Alluvial soils,48.688842504556895,1,4.900596553249884,133.66370915160257,0.803750232232797,15.462764360291406,452.5779697520902,73.22102305326834,0
Jwar,Alluvial soils,75.37178870190013,0,6.966229907363178,134.21580343614076,2.654795951085016,12.318227748856838,1598.538161865192,83.66151860093214,0
Groundnut,Black soils,28.907483289333907,1,5.859127425781272,58.425653648450385,1.4868622192685028,25.170869993453046,326.2016445144808,31.347854457663704,0
Soybean,Laterite soils,22.68761536410035,1,7.717091541884136,56.82830526814512,0.5058868978629358,30.515757794498693,877.5821225832544,88.92430028679783,0
Gram,Laterite soils,92.68715103855014,0,6.859242983070154,80.35365505439911,4.159183063064202,14.879177827892674,1008.3742213229901,43.018175875250485,0
Groundnut,Red and Yellow soils,57.59925554388801,1,6.053224564317753,55.97210750197186,4.862222799812868,22.64330874863976,551.3711812652016,39.70974588394943,1
Millets,Laterite soils,11.364267260081796,0,8.435491938179243,139.7335347855467,4.83859706796912,27.059296274331242,892.6789079600065,55.6850809269097,0
Mustard,Laterite soils,20.110580059217785,1,4.764923953862123,124.54453529264723,1.8463333719349568,14.675752717101034,952.5587979649213,38.50521175853413,0
Mustard,Laterite soils,99.88377989191058,0,6.811145212922707,51.11353126198952,4.229481245282795,18.096698593280394,603.7947037741801,36.30382042932789,0
Niger,Alluvial soils,20.36529062896705,0,8.45827324617618,177.97991367194132,3.554496056367129,28.25240158258397,1350.660335734331,87.67647167974567,0
Groundnut,Black soils,61.43707562401419,0,7.263810572852068,97.52589686351565,4.100343756347014,31.750718218556173,255.53720954403366,27.279595193294597,0
Wheat,Alluvial soils,42.59267982056619,0,7.4590785265687725,34.1401124254166,4.3080712171813715,29.079802130256912,555.6163949105778,89.29600756400055,0
Tiwra,Alluvial soils,88.6743103901337,1,4.628364578317944,50.46346173740059,4.911254325730995,31.409026370511178,1323.3349486308439,63.57345882961495,0
Mustard,Black soils,75.76169063723745,0,4.58545265238785,112.57160699476563,1.1827833695017003,27.445134366250446,1329.5493937101658,87.10057561672384,0
Niger,Alluvial soils,60.098188229919764,0,4.644440447928771,74.30056312656303,3.9638571079293587,35.07498734151462,677.4726780521721,82.81806564303287,0
Maize,Red and Yellow soils,2.063159198000267,0,8.466895608704927,171.73216795294897,3.803691218369019,34.80207912614428,1429.488630207119,65.38794671421434,0
Niger,Red and Yellow soils,88.09972554185251,0,8.418079042963406,103.99972740641233,1.7948112695983283,33.88742601563304,1045.619867192327,61.288672019397715,0
Rice,Alluvial soils,45.02207961303291,1,5.838035703057047,183.9060120825367,2.2666440011155182,27.26374366395493,1149.0439924154853,89.48421906503238,1
Moong,Laterite soils,93.22618764883907,0,5.6639272650633155,29.347031378287408,1.2954112145352186,39.82390605814245,798.6986538947157,56.064865283056164,0
Rice,Alluvial soils,50.05836227256592,1,5.083834982071377,137.03269526900402,4.609729368885952,11.173360414557932,1971.6901786786075,32.51311015510091,0
Jwar,Laterite soils,69.72822442908982,1,5.816561196659034,178.29912194701092,4.457010761596722,15.869592997146622,1527.2970085690883,89.50606026069921,0
summer paddy,Alluvial soils,7.859972297197573,1,5.980599722189082,65.65679035587186,3.2631575657063983,34.26631879046112,647.1738191312909,42.64661136742523,1
Millets,Red and Yellow soils,74.77001369915179,0,7.4931312670361345,35.780643299904725,2.8023349994811793,34.78877556764572,625.8139032623815,26.11899827554906,0
Jwar,Laterite soils,34.46160709988037,1,7.965174211678939,96.76250021585763,1.5479976217255194,34.562584637231936,1593.512288282706,70.18252521742471,0
Groundnut,Red and Yellow soils,35.78454241884631,0,7.486940478965552,192.6535030022473,4.0532160066348535,36.18141808178251,898.4196569529599,51.22344621451285,0
Moong,Alluvial soils,12.746928626229604,0,7.08590040438229,130.3577658456309,0.5369221054417646,22.678238082285127,364.72151942729556,47.16168041080968,0
Arhar,Black soils,15.538857715380026,0,7.563600312355192,132.35562449574547,2.5825401120742164,37.95500565809601,264.0798433722314,64.2125632703305,0
Millets,Laterite soils,19.390146564414803,1,7.453989916607221,137.58523836081184,4.372480297068606,16.27511434973455,945.1208299626935,23.699651323491985,1
Urd,Laterite soils,33.492410688570814,0,6.4029987749215795,17.55466136282027,3.2831840049473886,38.108454671353236,946.4744809360624,68.87553997390629,0
Soybean,Alluvial soils,89.30502136478493,1,5.843405609845432,94.67346225163458,3.35805278707233,26.70035558875345,1472.3420638207162,55.24137370685342,1
Wheat,Alluvial soils,37.457763584777965,1,5.631122867510398,24.73868198392482,0.8181834152874989,14.916522164675436,1234.588979386322,54.31691381515655,0
summer paddy,Laterite soils,72.71190794975863,1,7.217421838051127,70.01317758067121,1.7901712825065734,32.08231320889101,1586.2162420412774,83.00237221696395,0
Tiwra,Black soils,9.192002885097269,1,8.3372164977809,166.10381462400673,3.5323799251828185,18.876377959076052,771.9540310063968,78.18475629404122,0
Gram,Alluvial soils,59.51878112792727,0,6.82421887574252,134.69129044813556,0.7232778556388723,16.613727494065028,1323.6526504825733,57.211045769443714,0
Niger,Alluvial soils,48.70723189577351,0,8.150106009889065,199.15881275970986,1.9892108906853554,15.162258090798863,1794.265017685932,60.4838714581628,0
Pea,Alluvial soils,97.81783674849595,0,4.55691748389179,42.70934063080861,2.092750536019412,10.88215942108393,324.7166967652704,76.48745376836958,0
Millets,Black soils,84.77456921801733,0,7.677882586944023,85.44030487523041,2.7442327506540956,32.93962040390066,1475.2123992426757,48.790066511865476,0
Arhar,Laterite soils,46.02814747142632,0,7.914410631840319,163.83164110135755,2.1306886357309867,24.595128185987335,1488.589420223969,66.98642026721114,0
Kulthi,Red and Yellow soils,77.73913364048853,1,7.023975351774784,50.98140445475058,2.543528918587564,39.36196440900423,1629.2545223489992,57.85430674362498,0
Urd,Alluvial soils,20.110835388083974,1,8.236243997446918,39.20715080253375,2.9614880590052124,23.178147126648934,684.2851756094485,54.97399111966553,0
Kulthi,Black soils,56.67129641178603,1,6.8596519715251985,91.24638582882694,1.077565286914417,35.300516456097895,949.737597212582,88.93045929197294,0
Niger,Laterite soils,8.38728650130211,0,5.462147610106998,82.90803312992529,1.3121393660329868,39.04283899104904,631.4750216223948,21.225544680508754,0
Pea,Laterite soils,35.46081419291662,1,5.3628689177927775,196.23912877163679,4.2462994746005505,10.673862088731724,755.4474022208548,49.02375646927591,0
Pea,Black soils,23.36035598059486,0,6.723345066770861,96.68779051506365,2.568955741114089,13.159566719495306,1943.3152864709714,85.11245459270324,0
Millets,Alluvial soils,72.17207171719588,1,8.125935721984844,173.57980518952317,2.098184332308996,20.4359130934547,1002.1772137430619,84.97037312494061,0
Mustard,Red and Yellow soils,49.518978430221786,1,4.789471783020308,178.71344865443905,2.4524668138175563,36.10348563316888,1727.3944052129216,72.33999865020175,0
Soybean,Alluvial soils,75.35597740595304,1,6.917562048843644,39.99562567793776,1.2866834876539819,35.138513402909894,1630.7837371702813,61.43344275195694,0
Til,Laterite soils,52.014248325513115,0,7.579213891928099,145.90791223720638,1.579312646386695,21.002050722556454,1000.1468543190972,68.35921142890888,0
Groundnut,Red and Yellow soils,9.561959773012214,0,4.9616082784942765,62.74535645016663,2.819855941549405,15.997120922233275,1985.9224354983098,37.70482436328629,0
Gram,Alluvial soils,73.80139732352015,0,4.967078762848052,28.000403969899608,2.11516923335659,34.06962645447717,1713.4049341061357,54.187681460021686,0
Soybean,Red and Yellow soils,83.48969713479275,0,5.964511986678352,176.1939331093015,2.6395524635234504,27.907437671865434,1068.8511078084662,57.52426736785827,0
Mustard,Black soils,90.44959136536646,1,5.595524694198867,65.56227778303676,1.1736710276969269,10.948014020197865,757.4702260050067,24.460498874708385,0
Rice,Alluvial soils,57.62720258536411,0,5.293256635574759,75.61947733625392,1.204107495453643,34.12647798161292,335.53019239479966,80.63541975798427,0
Soybean,Laterite soils,75.60495054095001,0,5.294776694445381,71.5579169386746,2.2277435883468324,38.70882599077879,1036.6398290975299,51.96815845744937,0
Niger,Laterite soils,75.45238935138008,1,5.022676129699343,48.056130361140276,2.204859347129285,11.262609749480427,848.0178261718962,82.92312118217421,0
Maize,Red and Yellow soils,16.41922622009549,1,6.94341605232781,92.55564258543856,4.474995545861541,18.57620808445057,1480.4783898347546,47.297203014832284,1
Tiwra,Black soils,17.257848058497505,1,7.252502414336348,91.37563595246354,0.6505312133246781,34.583949275438115,235.42105569224125,48.620698306335115,0
Til,Alluvial soils,8.017665075103485,0,7.311744907516179,87.66280888512476,4.967849487436445,27.53949048059058,1696.6058017235446,37.09513004484457,0
Arhar,Black soils,32.671449878889845,1,6.629415904554424,184.09657195975007,4.804353766519259,39.68068673981422,949.9306480245555,65.10259123740806,0
Maize,Black soils,47.87735018636539,1,8.311625078662267,74.55280945220416,2.9401292779609847,37.465090120041545,1045.5186476599524,58.39481993872334,0
Rice,Red and Yellow soils,99.79188742266747,0,8.022131110360263,15.771992585389771,3.7344099287976227,15.348146389774906,529.0223202354427,83.9078277127984,0
Tiwra,Red and Yellow soils,43.668340864748785,1,8.33052457066512,43.903031185747494,4.708645958667853,30.2208479391824,1887.4677831944712,50.04659036887296,0
Moong,Alluvial soils,72.89801626222972,0,6.055181912508711,147.08444454896002,1.630372576341142,29.5986094022586,917.0969574554431,65.36524045793475,0
Soybean,Laterite soils,69.64630560098092,0,8.011132639820099,122.26313519975712,1.9203377362884881,13.325718386655634,1716.9046358053813,69.52943004639802,0
Tiwra,Alluvial soils,21.243713074807378,0,7.551498797627535,190.82961271082527,0.999161075291521,12.685568099350142,627.4162231908595,42.389901112822685,0
Jwar,Black soils,6.792207993494205,1,5.859891612136052,141.9426703662678,3.0373075279627453,27.083323511220318,373.98259368352046,81.65782698132723,0
Til,Red and Yellow soils,55.05466840182516,1,4.926373034016877,46.90591794575516,1.2175176905173521,22.089193905513802,1344.3697457827113,46.659584648888256,0
Kulthi,Black soils,70.33025363913313,1,7.230484999587231,32.92240153918759,4.688917773788095,26.363377456278027,1971.949681818973,64.61515104566878,0
Millets,Red and Yellow soils,99.82692722843935,0,5.045809296487521,108.9443573097506,2.4420508119767708,17.164853647279287,1364.4948252014665,63.10883333059028,0
Groundnut,Laterite soils,36.502494175835906,1,5.675103228004448,136.39991986704504,4.638590267903041,26.699891055211285,1295.6836220088574,49.498551414459115,1
Mustard,Black soils,89.74009164602857,0,6.501458305775149,41.470980214021914,1.4229495573533328,21.50185905412676,996.0152924443984,32.833827196983165,0
Niger,Red and Yellow soils,38.81131313104946,1,7.219530140593893,124.32167197271647,3.623164135188491,36.6261255398117,710.8423307782134,61.47484559060927,0
Rice,Alluvial soils,69.25175913462077,0,8.20491062878922,174.35544994663493,3.4141643512413378,19.182599879866906,975.4998636640196,46.28741546390411,0
Millets,Alluvial soils,60.227040121188146,0,6.872960179395987,148.23809633767843,2.298540562028728,36.12503662378177,468.1225013842636,46.53642280291024,0
Wheat,Alluvial soils,6.244900536957095,0,7.185652398688379,136.19630536754343,4.542544071976668,21.699770882605694,671.4321776418669,54.5045139721175,0
summer paddy,Black soils,8.760454270055591,0,5.740055400603913,159.97290035688565,2.4566092291501533,27.34497665865865,1077.2937565024686,67.4068594901161,0
Masoor,Red and Yellow soils,3.0556448827216367,0,7.249170465714156,29.77571472020888,1.3929373870903283,18.591311206292385,460.63200743457077,71.07335270593887,0
Groundnut,Red and Yellow soils,37.71257437480496,0,6.251160482920298,48.727976604126944,4.896434215158332,34.27266850779073,1624.7572749805274,49.89506320059074,0
Maize,Red and Yellow soils,74.83430382783506,0,7.927724731535095,17.238904434899922,2.4866663134935143,35.30939662029322,220.81037618375618,28.39163685888446,0
Moong,Black soils,18.10278400508155,0,6.069802055605898,37.54580963108379,1.4363283995498066,34.27151131652277,778.868164437155,75.42001127684821,0
Millets,Red and Yellow soils,60.97944387000568,0,6.373088086626227,183.50464510721002,2.1363469721664288,29.195094174622263,1129.9726287630751,66.85896386503221,0
summer paddy,Laterite soils,29.59395022307671,0,6.230351027641031,52.20753630428949,3.2607925544173413,19.143522919251247,1872.1060468539017,76.04849017186895,0
Masoor,Black soils,79.90226977392814,0,7.74449133722954,135.79847110571396,2.8041239102511764,29.094648993041112,1232.2139768703396,42.11216841785105,0
Urd,Laterite soils,80.0412187512961,0,8.314796788047621,141.39777733572188,3.358026602736201,38.78535032250731,730.8271568268009,83.63837467003627,0
Soybean,Laterite soils,77.76603698167594,1,5.809105203933096,132.61183728972173,3.478357753333147,29.451560613478797,833.943237223015,38.391156803944796,1
Masoor,Alluvial soils,52.9585178663363,1,6.400111603048307,115.24499925981404,1.0552146427077704,38.69179022567935,810.4861103471344,40.28345868054701,0
Tiwra,Black soils,29.172104297905317,0,7.323705066772943,102.36476601489424,1.9169823378808823,19.137413582263097,524.6648832371882,57.546327429369974,0
Soybean,Red and Yellow soils,81.13496034398482,1,8.081526488138923,89.78495993835992,3.8691544585472055,35.38003212003719,460.727618386053,89.81396652911988,0
summer paddy,Laterite soils,19.42395563198491,0,6.474802787384083,184.2107523574741,3.4266526211905703,31.55405450906904,1065.143768788338,34.150684809114345,0
Rice,Black soils,29.686200600836948,1,4.935574032906909,11.807728566657607,0.897567515717367,34.57612259899519,686.4698740461038,78.69528248483593,0
Masoor,Red and Yellow soils,19.21082290990154,0,5.974685534005286,20.163028945113908,1.9181641347402882,31.3228890016638,365.3171627689794,20.16467051511952,0
Gram,Alluvial soils,67.74680587837712,1,6.7014475417604515,103.57736844550321,4.6909496721641615,24.410885955119305,589.6615822793419,36.626512191989804,1
Kulthi,Black soils,68.93736678346599,0,6.170098423864131,72.79691554279668,4.379056951475487,30.597249400865152,1137.3069324739315,44.22992000839171,0
Kulthi,Black soils,65.59848928588855,1,5.24622290715228,87.5637404896181,3.51789283660785,37.96269738129526,662.4078110316082,65.402532225149,0
Gram,Black soils,42.144545219602115,0,4.64795798137287,199.59121871619885,0.8278871924139382,22.52623551491273,627.935928357457,27.96308931718773,0
Groundnut,Red and Yellow soils,10.91692971294189,1,7.249634664319579,157.2755928472818,3.231748339644735,38.552358768188824,1317.1816923667207,29.009029204512007,0
Pea,Laterite soils,91.20578886698709,1,8.47094876310857,176.70751163776274,0.5548465932782819,11.481999597776692,1440.9494575353194,30.245002788538912,0
Arhar,Laterite soils,51.26536543721158,1,8.176826535586468,80.02916720666667,3.47506882326362,10.425180458139735,634.2425997008177,66.37879238299314,0
Rice,Black soils,41.29024729619806,0,7.233083643443254,55.5164836011736,3.7904519705294977,24.81408558177576,1049.8543168854444,28.02492699814073,0
Masoor,Black soils,59.29366443158103,1,7.866119234065717,155.91818898126476,2.7375962882202156,35.45538856473428,1576.2201554373373,47.8757615529112,0
Groundnut,Red and Yellow soils,20.086253146091476,1,5.522910473868773,163.4394579088514,0.5171298998045839,17.435060779911087,1441.8276654872507,30.967357601148862,1
Kulthi,Alluvial soils,14.122329131382564,0,6.989737744313786,114.48070473509564,3.4997455328174993,30.802715675434914,324.72330488064426,46.74494525426939,0
Jwar,Black soils,41.14699692433641,0,4.742416861595862,180.2288877829878,4.188830384925097,26.40714912619924,848.1274470801645,69.98306972276418,0
Kulthi,Black soils,23.49484871589114,1,7.32873570924983,193.7917987911119,3.136403605915277,18.723853269455844,1501.896245384868,39.44064670120398,0
Soybean,Alluvial soils,25.18473915917929,0,8.379489356097075,99.49392890194892,3.691388771292913,18.573801811665305,522.9874827610622,63.23523630829831,0
Groundnut,Black soils,89.35863729007441,1,7.943189228871436,52.306666878339115,0.9064461169497651,12.198286023318158,552.6689286113605,37.39533673470152,0
Mustard,Laterite soils,53.54515854139666,1,6.6377634990865495,108.25149033974961,3.7189483325428285,26.0864206922233,1334.309074008363,71.6301597569072,1
Soybean,Black soils,48.86343736801176,0,7.654960877251106,198.01131249837098,3.263868329187269,23.50422739996133,710.7517164441263,74.3945815997916,0
Maize,Laterite soils,69.25847977913114,1,8.275595239792658,65.65610333978519,1.9895887626387554,18.682690548940258,782.7507689928492,41.72756170295089,0
Masoor,Red and Yellow soils,95.20326325399722,1,5.364070311756862,127.34387150923219,3.584002978871666,39.112970751100804,1141.0681146310187,21.665278337264333,0
Til,Red and Yellow soils,12.107657882585844,0,7.673034051909513,141.85689617328995,3.4051229708423905,34.55424247144027,1551.0451106015862,29.035984517251695,0
Til,Laterite soils,83.51992214381646,0,5.5793878318754135,50.64647092560263,3.1975710799951145,25.748525269074023,1096.919954431347,54.36688781073406,0
Masoor,Laterite soils,58.817898806916745,1,8.007789687758667,121.80723333621148,1.3232543149239022,25.651127446703455,1808.1683855072272,46.74385048661509,0
Mustard,Alluvial soils,15.470370027371889,1,4.8934180227605815,69.75633113413193,1.8329977614141701,15.80835054657594,391.95347370712886,44.18919944006975,0
Soybean,Laterite soils,30.417782550210173,1,5.212873675479366,172.299825726481,4.961222472945807,29.473817114116773,1557.468610598146,60.551213068886504,0
Mustard,Laterite soils,48.75378023000921,0,7.382465853887207,145.80317843414838,2.4489912832772878,38.609064797090014,1178.5487482356639,31.305062922201873,0
Kulthi,Black soils,69.42653731316487,1,5.199110015452996,166.99062122100827,0.7674193559972122,36.94868532282312,1670.0357244594002,51.96769261494242,0
Groundnut,Alluvial soils,25.01809467839177,1,5.132217207612177,47.939654972471516,4.545523898662225,12.543130817653017,769.525869757128,34.236872103424844,0
Niger,Laterite soils,53.9530027312914,1,6.721867509595488,16.56919408025785,1.2781943934123512,11.592915719374272,1067.7826045186875,88.67418793690746,0
Kulthi,Laterite soils,68.78249111417031,0,7.839948950836283,171.59988011387622,2.315839187587984,38.83735138084475,1682.4758956110395,23.403708452947708,0
Masoor,Laterite soils,45.425334333903116,1,5.573869701098516,83.48329807912168,1.750995110574486,15.997175360308214,1697.206490045431,21.104754975058704,0
Til,Black soils,86.43957015089741,1,7.86455273082194,44.147258263308245,4.837439539227933,26.512422621138192,876.7828462121972,59.49266757281224,0
Niger,Black soils,87.07645118120004,0,7.731813586183899,27.46011940078793,2.201443605094089,12.241294178287989,1679.9527914081768,24.38405087888928,0
Jwar,Black soils,47.59843054640413,0,6.816421603837342,108.13515315084734,3.689226337596598,35.29892672296859,1428.3171737753376,76.7693425892383,0
Pea,Red and Yellow soils,97.31964533048107,1,7.086251014749081,38.5243109962697,3.1927233736943146,13.535935347597949,936.9731421602409,77.37172173469057,0
Jwar,Black soils,8.482924148139283,0,4.661764746447632,117.67148464383878,0.6933882722083412,29.31271444297931,1945.4698836209575,50.258123681226735,0
Til,Laterite soils,1.3328754539707255,1,5.968542233214853,148.18824307742148,2.2294160532485328,11.69883940538047,255.60977797371106,78.68602498708503,0
Moong,Black soils,38.68615811658798,1,5.55357972447341,111.6610525880879,2.255098831728633,14.700156293315729,888.7931997942088,71.83564842371814,0
Soybean,Black soils,60.50860907587842,0,5.100015442909889,181.70295871081137,4.954249964320303,25.364232329299753,752.5147615497638,29.479065356630738,0
Soybean,Alluvial soils,63.29081558751643,1,6.058637316627927,39.558228623771186,4.153679154763476,11.370557753171903,1884.3688065246808,80.1720955798281,0
Pea,Laterite soils,48.16812789308903,1,5.9196167853897315,103.85115991759481,4.354944242546848,15.868383211656957,379.01582498768323,81.19951159449604,0
Jwar,Black soils,13.363448010823971,1,7.415566712518908,41.00618728346012,1.9108452650952863,14.085169096274996,1330.444009967739,42.589907255886956,0
Mustard,Red and Yellow soils,17.87925465700153,1,6.892385361907014,176.42136602484385,1.980745768010029,11.217250923655014,1489.9304456350453,74.24951567159758,0
summer paddy,Alluvial soils,85.36265040134892,1,8.152400275208077,187.12546250671625,2.8202256879610044,39.12990310649238,531.5164832507828,82.81530007266409,0
Mustard,Black soils,86.92320204218686,0,5.081630332223355,85.99921751214109,3.3395680972779602,23.504988505381014,469.90552540412125,72.19506267672575,0
Soybean,Alluvial soils,67.7159552482113,1,4.7389944212941035,68.09216899124819,3.7773206965176485,35.76807473756434,286.09639976566666,26.580865326917646,0
Rice,Alluvial soils,66.75757925560936,1,6.638431149964514,63.07005813155726,4.193608351037846,20.74668277761276,485.9753608600179,26.62503991626153,0
Rice,Red and Yellow soils,60.170530674752946,0,4.504108554443141,173.34819573823953,4.429409987032494,11.277759084542643,1654.7870652716826,88.76739600626814,0
Niger,Red and Yellow soils,21.089662684496833,0,7.650875772539862,139.66396567906258,0.610816598753184,30.86961313391653,1899.1210996175103,57.89464932023247,0
Millets,Red and Yellow soils,43.39681932573042,0,6.523891554740038,177.3126803842285,4.082431473733701,11.162625736838109,1822.5600339811888,65.11125165319658,0
Millets,Laterite soils,69.8935704948745,0,6.452262304231574,32.32819760191878,3.248766454068652,26.58346665402932,857.5486323815134,83.85814677817822,0
Tiwra,Alluvial soils,54.18797492833053,0,5.9499839148966975,100.4453062941733,2.8943815076036135,14.173360516646186,1506.5759171325763,20.520590737034027,0
Jwar,Black soils,2.8394530714548187,0,5.99989534459505,138.47402794836822,3.3280985158625014,30.12450919759398,1688.67860750153,49.86841331072927,0
summer paddy,Red and Yellow soils,95.40212386528974,0,6.224534713002623,180.44724454303105,4.468722105961348,36.78111707541498,1662.4738793587367,59.64796322149374,0
Niger,Red and Yellow soils,84.6367892046422,0,4.564129377704121,82.58365064346785,2.953809024384039,38.67291417050353,312.83290273723276,20.149959329808407,0
Millets,Alluvial soils,26.793956396864047,1,4.834183148864819,69.4871138149528,1.2298460265453524,25.83329054051462,586.6946722954328,63.7090122740561,0
Millets,Alluvial soils,62.02943458146332,1,6.520192080044948,183.4634847453107,2.46549717587903,25.981111644761576,1890.1008752604964,79.56563882147601,0
Urd,Alluvial soils,92.40069898909059,0,5.100489060879216,19.031321267730874,4.660067901016451,11.148371404781557,1531.8310990478383,23.84354582873009,0
Pea,Black soils,10.505090199251486,1,7.615050433387992,101.12314307256021,4.165176906082645,33.09628428636708,1701.8343286204624,76.29578913748134,0
Gram,Laterite soils,50.79991859887336,1,5.597940696018103,97.1390465152508,1.41370520636719,38.686252465861884,1125.4218435264384,88.42707976922911,0
Wheat,Laterite soils,46.168059558783156,1,4.891598549397296,37.7507186392543,3.713646878478354,23.147023714617255,907.5008872471302,84.4201358529767,0
Masoor,Red and Yellow soils,41.6102955230697,1,5.440839703613799,85.04052112446185,1.653020246701542,33.81076290732918,1372.2025753653763,57.59095526308817,0
summer paddy,Laterite soils,83.72327228039957,1,5.9283929206231525,147.29395059686183,2.068416486456251,33.92369470758837,1051.1421028321151,80.23233605652183,1
Moong,Black soils,38.68396852304828,0,4.641266434379535,79.70500446530825,2.61012813789112,33.57102570337031,872.7718027462187,73.94456402191607,0
Masoor,Laterite soils,7.302669990859751,0,5.066702097545316,68.83549112585811,2.4839133253731127,32.76042899196372,826.1760139166925,77.23659715009698,0
Tiwra,Black soils,7.517936474265947,1,5.795387017910079,158.56014460220578,0.6317592200606492,16.45290210020787,484.2325897096451,47.86353129031103,0
Masoor,Red and Yellow soils,5.23171604593629,0,5.741921895239056,197.85592809520637,3.9830415124107446,32.54274610489318,1152.9437407540122,53.293459052201065,0
Niger,Alluvial soils,41.50539676552969,1,7.701546786239357,158.07695104675315,4.308736973758009,14.331861434279762,1135.7238273043324,36.7386277584519,0
Gram,Black soils,72.12222149213764,1,7.873021901250612,170.80522475022556,2.8892445785569816,31.37509109273683,1263.3851895373466,23.60986884712082,0
Urd,Alluvial soils,21.16852373112103,1,5.2736743965742,188.50514246437746,1.2782798729079738,10.106163634649048,409.202579455256,61.80613075948041,0
Arhar,Red and Yellow soils,65.0003835227234,0,4.9957595356513895,162.33676855444597,1.6157211146840482,37.56475114503739,1846.8613954560126,41.670332662381604,0
Pea,Black soils,69.02175873826671,1,7.036649937285674,196.26731506517453,1.068503948416165,34.82166435380776,1535.7010216827043,55.18953735525983,0
Soybean,Black soils,26.265010277544196,1,7.718494222781725,151.9840084038417,1.2627781444987405,30.488903821870743,435.73538020277067,87.3884454249552,0
Til,Laterite soils,60.4552079500023,1,8.354892388896527,135.68928472177595,4.443788272008151,12.834033372092641,342.8190988181449,24.420383014104825,0
